a,b,c,d,e,f,g,h,i,j,k,l,m
$D,0701.02,7.8,100,11.3,0.0,000,48.0,1670,-0.2,138,41.0,*2D
$D,0701.05,7.8,100,11.3,0.0,000,48.0,1670,-0.3,138,40.5,*F8
$D,0701.24,7.7,100,11.3,0.0,000,48.0,1670,-0.3,138,40.5,*5D
$D,0701.33,7.7,100,11.3,0.0,000,48.0,1670,-0.4,138,40.5,*07
$D,0701.42,7.7,100,11.3,0.0,000,48.0,1670,-0.4,138,40.5,*B1
$D,0701.56,7.8,100,11.3,0.0,000,48.0,1670,-0.4,138,40.5,*AF
$D,0701.64,7.8,100,11.3,0.0,000,48.0,1670,-0.6,138,40.5,*64
$D,0701.68,7.8,100,11.3,0.0,000,48.0,1670,-0.6,138,40.5,*3E
$D,0701.83,7.8,100,11.3,0.0,000,48.0,1670,-0.7,138,40.5,*E3
$D,0701.92,7.8,100,11.3,0.0,000,48.0,1670,-0.7,138,40.5,*09
$D,0701.96,7.8,100,11.3,0.0,000,48.0,1670,-0.7,138,40.5,*5D
$D,0702.04,7.8,100,11.3,0.0,000,48.0,1670,-0.7,138,40.5,*D9
$D,0702.19,7.8,100,11.3,0.0,000,48.0,1670,-0.7,138,39.5,*AF
$D,0702.22,7.8,100,11.3,0.0,000,48.0,1670,-0.7,138,39.5,*2B
$D,0702.46,7.8,100,11.3,0.0,000,48.0,1670,-0.9,137,39.0,*B0
$D,0702.50,7.8,100,11.3,0.0,000,48.0,1670,-1.0,137,39.0,*77
$D,0702.82,7.8,100,11.3,0.0,000,48.0,1670,-0.9,137,38.0,*72
$D,0702.86,7.8,100,11.3,0.0,000,48.0,1670,-1.0,137,37.5,*A4
$D,0703.00,7.8,100,11.3,0.0,000,47.0,1670,-1.0,137,37.5,*B6
$D,0703.09,7.8,100,11.3,0.0,000,47.0,1670,-1.1,137,37.5,*05
$D,0703.12,7.8,100,11.3,0.0,000,47.0,1670,-1.2,137,37.5,*BC
$D,0703.21,7.8,100,11.3,0.0,000,47.0,1670,-1.1,137,37.5,*F1
$D,0703.30,7.8,100,11.3,0.0,000,47.0,1670,-1.0,137,36.5,*46
$D,0703.40,7.8,100,11.3,0.0,000,47.0,1670,-0.9,137,36.0,*63
$D,0703.49,7.8,100,11.3,0.0,000,47.0,1670,-0.9,137,35.5,*8D
$D,0703.62,7.8,100,11.3,0.0,000,47.0,1670,-1.0,137,35.5,*DE
$D,0703.71,7.8,100,11.3,0.0,000,47.0,1670,-1.1,137,35.5,*19
$D,0703.75,7.8,100,11.3,0.0,000,47.0,1670,-1.1,137,34.5,*B2
$D,0703.84,7.8,100,11.3,0.0,000,47.0,1670,-1.1,137,34.5,*87
$D,0703.94,7.8,100,11.3,0.0,000,47.0,1670,-1.1,137,34.5,*7F
$D,0704.02,7.8,100,11.3,0.0,000,47.0,1670,-1.1,137,34.5,*45
$D,0704.11,7.8,100,11.3,0.0,000,47.0,1670,-1.0,137,34.5,*EF
$D,0704.20,7.8,100,11.3,0.0,000,47.0,1670,-1.0,137,33.5,*B4
$D,0704.29,7.8,100,11.3,0.0,000,47.0,1670,-1.1,137,33.5,*33
$D,0704.38,7.8,100,11.3,0.0,000,47.0,1670,-1.2,137,32.5,*0E
$D,0704.48,7.8,100,11.3,0.0,000,47.0,1670,-1.2,137,32.5,*87
$D,0704.57,7.8,100,11.3,0.0,000,47.0,1670,-1.2,137,32.5,*F6
$D,0704.71,7.8,100,11.3,0.0,000,47.0,1670,-1.2,137,32.5,*50
$D,0704.79,7.8,100,11.3,0.0,000,47.0,1670,-1.2,137,32.5,*7E
$D,0704.88,7.8,100,11.3,0.0,000,47.0,1670,-1.2,137,32.5,*B5
$D,0704.98,7.8,100,11.3,0.0,000,47.0,1670,-1.2,136,33.0,*24
$D,0705.07,7.8,100,11.3,0.0,000,47.0,1670,-1.3,136,33.0,*36
$D,0705.16,7.8,100,11.3,0.0,000,47.0,1670,-1.4,136,32.5,*FE
$D,0705.19,7.8,100,11.3,0.0,000,47.0,1670,-1.5,136,33.0,*5A
$D,0705.37,7.8,100,11.3,0.0,000,47.0,1670,-1.5,136,34.0,*A2
$D,0705.46,7.8,100,11.3,0.0,000,47.0,1670,-1.5,135,34.5,*EC
$D,0705.65,7.8,100,11.3,0.0,000,47.0,1670,-1.6,135,35.0,*7C
$D,0705.78,7.8,100,11.3,0.0,000,47.0,1670,-1.8,134,37.5,*9C
$D,0705.82,7.8,100,11.3,0.0,000,47.0,1670,-1.8,134,37.5,*DB
$D,0705.91,7.8,100,11.3,0.0,000,47.0,1670,-1.9,134,37.5,*59
$D,0706.06,7.8,100,11.3,0.0,000,47.0,1670,-2.0,133,37.5,*62
$D,0706.09,7.8,100,11.3,0.0,000,47.0,1670,-2.1,133,37.5,*B3
$D,0706.18,7.8,100,11.3,0.0,000,47.0,1670,-2.0,133, ,*E9
$D,0706.32,7.8,100,11.3,0.0,000,47.0,1670,-1.9,132, ,*7C
$D,0706.41,7.8,100,11.3,0.0,000,47.0,1670,-1.8,132, ,*B4
$D,0706.44,7.8,100,11.3,0.0,000,47.0,1670,-1.5,132, ,*D8
$D,0706.60,7.8,100,11.3,0.0,000,47.0,1670,-1.2,130, ,*0F
$D,0706.63,7.8,100,11.3,0.0,000,47.0,1670,-1.0,130, ,*38
$D,0706.72,7.8,100,11.3,0.0,000,47.0,1670,-0.9,129,52.5,*02
$D,0706.81,7.8,100,11.3,0.0,000,47.0,1670,-0.7,129,53.5,*41
$D,0706.90,7.8,100,11.3,0.0,000,47.0,1670,-0.6,129,53.5,*BC
$D,0707.13,7.8,100,11.3,0.0,000,47.0,1670,-0.6,127,55.0,*C5
$D,0707.17,7.8,100,11.3,0.0,000,47.0,1670,-0.8,127,54.5,*FE
$D,0707.26,7.8,100,11.3,0.0,000,47.0,1670,-1.0,125,54.5,*1E
$D,0707.34,7.8,100,11.3,0.0,000,47.0,1670,-1.5,125,54.5,*AB
$D,0707.43,7.8,100,11.3,0.0,000,47.0,1670,-1.9,125,54.5,*B2
$D,0707.52,7.8,100,11.3,0.0,000,47.0,1670,-2.4,125, ,*32
$D,0707.71,7.7,100,11.3,0.0,000,47.0,1670,-3.6,123, ,*20
$D,0707.80,7.7,100,11.3,0.0,000,47.0,1670,-3.8,123,54.5,*AF
$D,0707.93,7.8,100,11.3,0.0,000,47.0,1670,-3.9,122,54.5,*53
$D,0707.97,7.8,100,11.3,0.0,000,47.0,1670,-4.1,122,55.0,*68
$D,0708.11,7.8,100,11.3,0.0,000,47.0,1670,-4.1,122,55.0,*91
$D,0708.15,7.8,100,11.3,0.0,000,47.0,1670,-4.0,122,55.5,*C2
$D,0708.30,7.8,100,11.3,0.0,000,47.0,1670,-4.0,121,55.5,*57
$D,0708.38,7.8,100,11.3,0.0,000,47.0,1670,-3.8,121,55.5,*9B
$D,0708.42,7.8,100,11.3,0.0,000,47.0,1670,-3.6,121,56.0,*89
$D,0708.56,7.8,100,11.3,0.0,000,47.0,1670,-3.3,120,56.0,*3F
