v1,v_1,t_1,points,v_2,h_1
4318,15.274613159463591,39.09090909090909,0.09644989113148719,1.968281522007261,163.67409591254008
4319,15.493298066139914,39.09090909090909,0.09854069964508778,1.9720102887518087,163.70324554915993
4320,15.711982972816237,39.09090909090909,0.10064465064625858,1.9755444427673934,163.70977559620437
4321,15.93066787949256,39.09090909090909,0.10276322497730073,1.9790295884076383,163.7060741145474
4322,16.149352786168883,39.09090909090909,0.10490359952085102,1.9830937576091905,163.74546619094798
4323,16.368037692845206,39.09090909090909,0.107057118757878,1.9870018452590275,163.7656432511983
4324,16.58672259952153,39.09090909090909,0.10922365085456971,1.9907588750506016,163.7670642183078
4325,16.805407506197852,39.09090909090909,0.11140306876619042,1.9943698862826473,163.75018800094134
4326,17.02409241287418,39.09090909090909,0.11359525013218659,1.9978399328078789,163.71547349316788
4327,17.242777319550502,39.09090909090909,0.11576103053384104,1.9979547774868227,163.390004560556
4328,17.461462226226825,39.09090909090909,0.1179356285476252,1.9976788317318024,163.02544708068066
4329,17.680147132903148,39.09090909090909,0.12012105142509405,1.9971938560964333,162.63725917269002
4330,17.89883203957947,39.09090909090909,0.1223171832473076,1.9965049647002706,162.22590011955526
4331,18.117516946255794,39.09090909090909,0.12452391251878407,1.9956172820816165,161.7918291987767
4332,18.33620185293212,39.09090909090909,0.1267518208003908,1.9953887469847904,161.40797591177838
4333,18.554886759608443,39.09090909090909,0.1289943853688189,1.9952995055743685,161.0302100515055
4334,18.773571666284766,39.09090909090909,0.13124747085235403,1.9950307450511797,160.63146384871504
4335,18.99225657296109,39.09090909090909,0.13350945470328887,1.9944680991477748,160.20203381288363
4336,19.210941479637412,39.09090909090909,0.1357799379986833,1.9935950299553353,159.7405288536061
4337,19.429626386313736,39.09090909090909,0.1380419712003549,1.9911142417965328,159.13664540527984
4338,19.64831129299006,39.09090909090909,0.14029623018572354,1.9871141756462005,158.397878584364
4339,19.86699619966638,39.09090909090909,0.14255735756911375,1.9827493112156358,157.6224066651562
4340,20.085681106342705,39.09090909090909,0.6244866063832547,29.885692058464752,156.8102309525395
